"a0" "a1" "a2" "a3" "b1" "rnew[1]" "rnew[2]" "rnew[3]" "rnew[4]" "rnew[5]" "rnew[6]" "rnew[7]" "rnew[8]" "rnew[9]" "rnew[10]"
0.00157810067522247 3.0191530973023e-06 2.0016326846512e-09 4.04320299382174e-13 5.51085128257289e-11 0.000179872377865918 -4.66614731284071e-05 0.000436427686707338 0.000613138710049203 0.000976087320102363 0.00116837667920264 0.00192325503227652 0.00233323945005526 0.00304082772988911 0.00390043915043546
0.00158288124831128 3.01525875007788e-06 1.98786428396635e-09 4.04644460901246e-13 5.81442699443348e-11 0.000238374988540626 0.000160875679300714 0.000274035566036914 0.000493363335314436 0.000806554869618166 0.00155538373732437 0.00149962107911981 0.00247169603190559 0.00254421125676414 0.004542175596099
0.00157785894308547 3.00573523230368e-06 1.98100909426915e-09 4.0016008695506e-13 5.6246781955699e-11 0.000144932282633594 0.000199952497267688 0.000531094878087366 0.000476781196797124 0.000583024879274246 0.000918941734847198 0.001737399714152 0.00229255045587644 0.00300447251683326 0.00390701401667681
0.00157768344990917 3.00059153734474e-06 1.97578198983057e-09 4.13790110980815e-13 5.55481238794948e-11 0.000145523520838699 0.000109872920973447 0.000147733408397286 0.000452055353930537 0.000802071750398297 0.0012640704166262 0.0015074276995543 0.00237958189760773 0.00267997925173494 0.00392312256995704
0.00158476814993288 2.99170681121709e-06 1.97860701536927e-09 4.08540044932171e-13 5.57653499898486e-11 0.000220767382086451 6.29560921504927e-05 0.000342874861544812 0.000579213777921834 0.000751179204424549 0.000919949096074154 0.00136064230891004 0.00206845400748587 0.00343699823161373 0.0035532800994087
0.00158493312570713 3.00059817760466e-06 1.98180257225346e-09 4.14774390674298e-13 5.92711332076831e-11 0.00019320002814261 0.000122134600037102 0.000318089264455405 0.000442141298300302 0.000836653824876542 0.0014267466495215 0.00147265505669403 0.00217691107451314 0.00314320922499678 0.00400143069173977
0.00158376752237301 2.99207099668535e-06 1.97972248251214e-09 4.24504172028984e-13 5.60374277354607e-11 0.000170518546091223 0.000150388997476491 0.000277756647358961 0.000589416544584823 0.000723754758202388 0.00104782914999929 0.00147456414682248 0.00254077257180192 0.00330477946712827 0.0040141523606208
0.00157895295146387 2.97366057865102e-06 1.97337047312224e-09 4.31993332531562e-13 5.68688495619499e-11 0.00013765001894694 0.000253121476163634 0.000504375619468543 0.000376447195484147 0.000724558484603287 0.000946583686709579 0.0020508746545574 0.00235778211827453 0.00335094852219419 0.00433173427063208
0.00157938342307947 2.97786301875255e-06 1.98404722915456e-09 4.40501670320455e-13 5.82459521961724e-11 8.72437827646144e-05 0.000146448708428686 -1.89968476292742e-05 0.000533130457406987 0.000510274997686636 0.00110105240786501 0.001990219452769 0.00228826800297164 0.00346605514022425 0.00388029854322868
0.0015692240203174 2.96922778173739e-06 1.98388236453054e-09 4.30049706420677e-13 5.5010965239326e-11 0.000178724827614323 0.000236582985506218 0.000293026922707272 0.000533446295367165 0.00106860666155119 0.000710621336143838 0.00180253068322703 0.00226240306989795 0.00271385497088177 0.00421498158806786
0.00157343514794207 2.96729427129885e-06 1.96860830547501e-09 4.18534461953049e-13 5.55017674977056e-11 6.09282434576199e-05 0.000130438411897547 0.000503376627777988 0.000387210856482084 0.000799280756994727 0.000943889733335164 0.000972055216160016 0.00252424137388763 0.00267577897397003 0.00422640508349084
0.00158462899414126 2.98455027177297e-06 1.96652308132258e-09 4.138593210916e-13 5.45884967515181e-11 0.000166477703667867 5.13809867173189e-05 0.0004632557694956 0.000659590889514632 0.000559614942449175 0.0012451026144398 0.0017168331595774 0.00243667865143339 0.00341290598430077 0.00387096680861299
0.00157849445620525 2.98072395048298e-06 1.97199805712389e-09 4.134112825926e-13 5.75157336319734e-11 0.000190346815445825 0.000303928390495405 -8.88850583424835e-05 0.000135121958668858 0.000550617370832178 0.0013160292922378 0.00195352521711218 0.00209093078871691 0.00324245941022603 0.00374775799235833
0.00157087748264732 2.98471732902605e-06 1.98424539480957e-09 4.17303530698851e-13 5.47841203905506e-11 0.000183336428537445 0.000198023119781067 0.000423629770689951 0.000714567000374345 0.00100455838189335 0.00108380853026981 0.00135861287402898 0.00248357902161326 0.00294558318046864 0.00386544634602785
0.00157714656973964 2.99254740267767e-06 1.98727077852902e-09 4.18249728140722e-13 5.50222928100032e-11 8.09852711398789e-05 0.000154578080567862 0.000354623602245972 1.98728654265752e-05 0.000551709658546815 0.00105153868544443 0.0015994361908534 0.00216262617557784 0.00334557458577802 0.00402290803029404
0.00157682259008983 3.00163723294735e-06 2.00263441837296e-09 4.26670125003481e-13 5.63169258230562e-11 0.000180174168596577 0.000201040637899892 -0.000114290065012892 0.000306590774704988 0.000778407804262355 0.00127184267941199 0.00150266325510534 0.00191234238101125 0.00297329880269181 0.0043424538467352
0.00156880150574265 2.98608213209991e-06 2.00319496127925e-09 4.40166320070159e-13 5.99583958559774e-11 0.000163376372144566 0.000110907603328317 0.000442114790652204 0.000414128276586848 0.0010179923802447 0.00129945568220944 0.00166549006357907 0.00230125332081826 0.00318211943708255 0.00404513452065884
0.00158024917196935 2.99866866384765e-06 2.02434359671567e-09 4.45733631397098e-13 6.02756170782865e-11 8.38111363141164e-05 0.00025318664983838 0.000591908676476833 0.000395789506673721 0.000750422753822157 0.000634689045737836 0.00170130309098058 0.00211912335035132 0.00280129924831518 0.00409653867735265
0.00157749552859988 3.00760775871512e-06 2.0376600400488e-09 4.55970635695365e-13 5.80552462011999e-11 0.000119164498595415 0.000218043174179996 0.00046821122320721 0.000610765840397283 0.000683401026211624 0.00100653054445614 0.00211036217482589 0.00207083364211342 0.00278674197199578 0.00404409320370555
0.00158673216081326 3.01544729167626e-06 2.03840042974709e-09 4.66808362797023e-13 5.50220423285879e-11 7.63861110711014e-05 9.78511128975476e-05 0.000396669613447075 0.00080128579208903 0.000879183331759667 0.0010358967535038 0.00145245898351827 0.00222143095035436 0.00299847010529722 0.00428160335594759
0.00158700139065937 3.01288533500869e-06 2.05292428704276e-09 4.67431014947408e-13 5.87553100582103e-11 6.42649338311641e-05 0.000215226701188708 0.000551949453467292 0.000432107148332671 0.00100223746738059 0.00052043169149166 0.00194641141748526 0.00214848722420486 0.00328180645733191 0.00393277689314254
0.00157298696204557 2.99498532322271e-06 2.04317112797884e-09 4.55909449449353e-13 5.72764689201892e-11 0.000179044091068588 0.000345380774685546 0.000113015605173139 0.000166677713948557 0.00123018336661792 0.00131686296266549 0.00175048051762438 0.00243611709712556 0.00302782506830295 0.00330191143539516
0.00157313165185565 2.99179863166159e-06 2.02294750628066e-09 4.447369061418e-13 5.28146144733195e-11 0.000134031539504093 0.000151094009118766 0.000323696749084154 0.000917937658325741 0.00052633834410571 0.00109238222936484 0.00184159195610978 0.00229578582180104 0.00280440715422524 0.00388537660071114
0.00157371817156341 2.99878914848856e-06 2.02196048312519e-09 4.43616536332786e-13 5.61156554423129e-11 9.85344728043409e-05 0.000106516195642015 0.000465577795295683 0.000722675999071133 0.000397449252522387 0.00123791634052653 0.00183720626278041 0.00243800779768684 0.00292578680043308 0.00485007087718353
0.00157724584673074 3.00490734373392e-06 2.02695544887426e-09 4.36153383377016e-13 5.68828706459444e-11 0.00013330057804619 0.000123647501013134 0.000343099013854598 0.000485003017491019 0.000607056957349873 0.00101012399161267 0.00146446677781662 0.00243989893464545 0.00347632685449453 0.00402678448358252
0.00156551800774918 3.00585016912721e-06 2.02997565855415e-09 4.43055569764093e-13 5.52510852458135e-11 5.74481182019304e-05 0.000130635004816069 0.000396514226656957 0.000288498229633204 0.00090710699683844 0.00117417726982095 0.00163221949813246 0.00323285980087974 0.00298795184529109 0.00326161138529574
0.00157165110024982 3.0004085496238e-06 2.0287905467525e-09 4.5473964191411e-13 5.47359165486556e-11 6.18360671448087e-05 -0.000103858628799183 0.000129616575430721 0.000589182074570932 0.000540235751031764 0.000939695405941513 0.0015712003449715 0.00241583963590932 0.00274057311331945 0.00390378265495386
0.00157144745642345 2.98518398202751e-06 2.02333148217336e-09 4.68486850439061e-13 5.82155979054683e-11 6.23110022864792e-05 0.000288281200428201 6.16790894605276e-05 0.000894195641590541 0.000659801510079967 0.00117709004689357 0.00182670188254371 0.00224658830135035 0.00252040131710047 0.00418268778213643
0.00157718554281246 2.97982609739437e-06 2.02317860576963e-09 4.58680886060664e-13 6.1467792814985e-11 8.6341831531713e-05 -9.28616643572084e-05 0.000515758553429411 0.000489662719913953 0.00121933774123886 0.00061393378517688 0.00173024590388482 0.00226497047976506 0.00291760643916921 0.0037733522158687
0.00158934637323271 2.99983865407974e-06 2.02080483730888e-09 4.50367731176656e-13 5.37739069358686e-11 0.000119329406842388 0.000181704420091088 0.000350967279055752 0.000697513537252597 0.000866573224235442 0.00121106149275583 0.0016753203237564 0.00262981077484993 0.00240684578902195 0.00401845138882452
0.00157963778452813 3.01074841077658e-06 2.03560795669629e-09 4.52195629727432e-13 5.85788656884657e-11 0.000168392416854844 0.000265576252955628 0.000515420208591576 0.000391713992500972 0.000934711652419233 0.0014762845454656 0.00186589080642966 0.00178421592879 0.00318804114057647 0.00375173738223925
0.00157600950569208 3.00934796708945e-06 2.05283825010201e-09 4.79035989904734e-13 5.4188110661776e-11 0.000103130031927054 0.000104464006936415 -1.12606301167547e-05 0.000642017274935043 0.00084886730915263 0.00113268231617935 0.00123072532063557 0.00267698613425671 0.00324067951803764 0.00423862480236388
0.00157596629479608 2.99477402731225e-06 2.04202973300446e-09 4.806293734328e-13 5.47245346533729e-11 0.000164695797934263 0.000170950872773688 0.000570527574252553 0.000832678093821573 0.000990893594377841 0.000893997353287925 0.00173951975478 0.00237999620958522 0.00299679269553468 0.00414685339784749
0.00157608066213627 2.98594997239935e-06 2.04349274607236e-09 4.74893027909603e-13 5.35904469902173e-11 0.000123138652636296 0.000275462866011272 0.000288223440111988 0.000298443086044455 0.000995237823283873 0.00093260930101442 0.00155875014799168 0.00172451744386985 0.003172132589165 0.00421914767886829
0.00157634980775997 2.9795142261403e-06 2.03574500375164e-09 4.78262495346617e-13 6.02495562679553e-11 0.000154363749660485 0.00028731202014498 0.000441330141202049 0.000451681500470994 0.000517795766560225 0.00138784031824599 0.00113011749956728 0.0025158826656797 0.0024298138509347 0.00381655425789281
0.00157162426498206 2.98463129619012e-06 2.05190258271484e-09 4.91091179356992e-13 5.58045544652293e-11 -2.96469250758011e-06 0.000182323850253786 0.000369134626577569 0.000600903008558132 0.000307905511230448 0.00123268784028096 0.00182929660938867 0.00190597164362103 0.00337676254210392 0.00411050049709238
0.00157065567825294 2.97795433066765e-06 2.05756191745746e-09 4.85145164993129e-13 5.62187423308994e-11 0.000113618946783915 0.00021187607761801 0.000674522564197381 0.000600379341023125 0.000505979704032312 0.00140610986855966 0.00141347597652085 0.00245773683470555 0.00341297996659805 0.00371873581631136
0.00157403935599278 3.00004530772829e-06 2.0656706888571e-09 4.80887818642777e-13 5.79723546534858e-11 0.000206113492677448 0.000194159126235915 0.000318520542272434 0.000611295483258229 0.000592087788145899 0.00141618006374063 0.0015144670555346 0.00258817614066846 0.00363512727968359 0.00436537052895275
0.00156930286032758 3.00938956958413e-06 2.07960074791247e-09 4.8256922595902e-13 5.49680565969142e-11 9.30488828135949e-05 5.97338516653577e-05 0.000351801673286662 0.000266696828811077 0.00065646695502056 0.000935188908257517 0.0016540757231622 0.00223998136876003 0.00321963093929109 0.00418983269269261
0.00157587702160724 3.01036080269334e-06 2.07553738455762e-09 4.84201888647862e-13 5.50754638860006e-11 0.000121432453686009 0.000405921002451013 -0.000144859490842231 0.000497122798069986 0.0010285746185501 0.00119918436270829 0.00199045959885093 0.00213050111238404 0.00314459812681806 0.00367113635948898
0.0015749798357767 3.01166167558652e-06 2.07747383369361e-09 4.98277942101782e-13 5.97897151466972e-11 0.000147525019614407 3.31794683609956e-05 0.000326217321078247 0.000352499833186015 0.00031975625426215 0.00134430829453104 0.0019118707996783 0.00186945791038596 0.00305405740559253 0.00432185738020406
0.00156910520978161 3.00044154801604e-06 2.09232338836872e-09 5.03928341325084e-13 5.92497658295577e-11 0.000208688235486094 0.000306274712506412 0.00032318881364758 0.000570420199361354 0.000391076916886925 0.00106407279119707 0.00161737613148079 0.00244738388899532 0.00303959112299082 0.00455367087646634
0.0015708013851927 3.00363381959775e-06 2.08612366054344e-09 5.07671988972403e-13 5.56393208325432e-11 0.000219912454084679 0.000104891595365829 0.000261163265801057 0.000313913643952694 0.000719182312466326 0.00144080373158737 0.00199163270079422 0.0022925657184904 0.00316753600427189 0.00483990118540806
0.00157578240455272 3.00358753676974e-06 2.08381299135162e-09 4.93167672629388e-13 5.52796190381072e-11 0.000165696787451123 0.000206635265586974 0.000463450975774962 0.000306721269514601 0.000756186755566703 0.00104311326146234 0.00163440629513311 0.00234021682945571 0.00349539967030991 0.00375486770713029
0.00157921350142095 3.01257442658516e-06 2.07546197602939e-09 5.03173375325619e-13 5.94994833207052e-11 9.15251491486248e-05 0.000189142652270027 0.000378135861314988 0.000493149693958609 0.000877720384148905 0.000830737608399131 0.00177587271871052 0.00269923995954563 0.00281034138022004 0.00388876289369546
0.00156588696528741 2.98751197428018e-06 2.0764417526225e-09 5.10431607524981e-13 5.48214541752649e-11 0.000167004665058575 0.000193094768175595 0.000293985799749201 0.000659380367795786 0.000481944396999992 0.0010874139763141 0.0018228997262218 0.00215588451606419 0.00266518560859441 0.00400989356970707
0.00155901429017602 2.96328975175991e-06 2.06432371136367e-09 4.99701452639422e-13 5.4538135033283e-11 0.000214900922709239 0.000231788687571359 0.000423403358486095 0.000463253567759939 0.000656130317200546 0.00144649803456719 0.00178209351404122 0.00219838478568654 0.00291398272624022 0.0045323012491557
0.0015717601080511 2.98455894525521e-06 2.06278088481477e-09 5.09406449438278e-13 5.40575668924271e-11 0.000128571867899487 0.00024451852043094 0.000313309418197808 0.000561548054276725 0.000402370035758231 0.000996260342595619 0.00178260502783019 0.00225901498152864 0.00280758035121723 0.00470336566039468
0.00157439972972332 2.98383611525795e-06 2.07844152651459e-09 5.10779436725576e-13 5.79131585377578e-11 0.000132706543550238 0.000188332156077317 -4.52068748675293e-05 0.000545832495956006 0.000672436011175932 0.00122725439903437 0.0013287370825582 0.00213331796536291 0.00320540623355438 0.00411300021255335
0.00158046498204798 2.99649229259345e-06 2.07170139803614e-09 5.05147264724935e-13 5.6791189754781e-11 -5.69187289856758e-06 0.000154340935688815 0.000243787304946056 0.000622729990734912 0.000561981462083046 0.00128159333195025 0.00174112768710444 0.00253804900309289 0.00235028049594874 0.00420827046330732
0.00157940591818587 2.98902007870197e-06 2.05729933411802e-09 4.88291281103585e-13 5.48025491901735e-11 0.000140033622503158 -0.000126622646142776 0.000321628141023839 0.000294570521080967 0.000698555133387797 0.000726193413907655 0.00124018401477509 0.00211606671796633 0.00295140919895215 0.00349474703366629
0.00157620487138573 2.99882892119675e-06 2.07402870197076e-09 4.97077838569938e-13 5.356593931863e-11 0.000176019013445709 0.000120325140138458 0.000462669859060865 0.000706594498993014 0.000933166779521323 0.00144929185168746 0.00166224264741074 0.0022896898350069 0.00325864616307916 0.00385487602636569
0.0015729698768312 3.00282879127374e-06 2.08582060432467e-09 5.19494176714255e-13 5.32370015636739e-11 6.26384730798967e-05 0.000194410957340364 0.000235890781535461 0.000525778301140027 0.000873686722262845 0.00087572190325503 0.00189242551857672 0.00240199816557883 0.00307284913609309 0.00436858212144705
0.00157374688298883 2.99141408004236e-06 2.08935432973672e-09 5.23139712889441e-13 5.87119535460677e-11 0.00010831761285518 0.000339345470771237 0.00032324454859035 0.000852176329387046 0.000982614981587393 0.00121345608725491 0.00192645886299615 0.00271728407074886 0.00331577726964302 0.00396839608992764
0.001578936324295 2.98475477335026e-06 2.08496878695697e-09 5.28879609600369e-13 5.74634766265802e-11 0.000190582523365096 6.50287901617155e-05 0.000262218342649984 0.000522246288412815 0.000532190104033738 0.00178967532273321 0.00187494879928135 0.00221670091920631 0.00288310682938989 0.00405947732020856
0.00156781540124685 2.97105284952596e-06 2.09434129932654e-09 5.38168819170093e-13 5.92811825745527e-11 0.000180227281169427 0.000183817020481241 0.000437315384289379 0.000382872907767862 0.001062532922308 0.00100457546046678 0.00162769108622691 0.00246031945612273 0.00270892588256942 0.00375736469227219
0.00156573777832506 2.97452090117784e-06 2.10289192247735e-09 5.46326011612553e-13 5.69012980926883e-11 0.000140336134819336 0.000326858770151276 0.000444085670137654 0.000644083877303402 0.00060747909924615 0.000993979024707607 0.0018655055356336 0.00184126468879191 0.00338019226376486 0.00429504804259047
0.00157911926785194 2.98479287635809e-06 2.09304759847916e-09 5.4319419551144e-13 5.64778378226633e-11 0.000194945351331823 0.000236439138217446 2.92820676705112e-05 0.000434654347544694 0.000707784343250917 0.0013443688907145 0.00137405010820256 0.00225460541286446 0.00275802367585254 0.00397066317755687
0.00156892970187552 2.96783763103181e-06 2.09472835577818e-09 5.49233146433754e-13 5.68368263953526e-11 0.000110118530423095 0.000302343582777966 0.000161232227324082 0.00030426333523205 0.00103322752013336 0.00131831075111584 0.00181627692544795 0.00276422391559794 0.00354217229675464 0.00446158191367576
0.00157415318851064 2.97608624719936e-06 2.0985239025549e-09 5.45970528782425e-13 5.76156573872384e-11 0.000134299158534693 0.000436999968053545 0.000304882050067687 0.000402873710906362 0.00104576257864518 0.00117742949302902 0.00165615459328008 0.00264323186328779 0.00296896929723294 0.00405175575937176
0.00157977996500732 2.98951847199524e-06 2.10799228866521e-09 5.45752865120633e-13 5.47869206095073e-11 0.00020524397520708 0.000291812051974441 0.000120935879219718 0.000618413196986117 0.00109251033347267 0.0009345331930491 0.00172053189743909 0.00292906286726178 0.00329147947066236 0.00416591320853643
0.00156831998617813 2.97003325986807e-06 2.09685461532549e-09 5.50056108400481e-13 5.64176731666403e-11 5.69210733281609e-05 0.000106489753403102 0.000318971877871125 0.000364275772153511 0.000794221930560524 0.000989585765243853 0.00177127442511152 0.00242096740697289 0.0034770322814714 0.00435919899849219
0.00157545828560648 2.96597594013194e-06 2.10099823860589e-09 5.58339349884556e-13 5.82344337068897e-11 6.042857191837e-05 0.000285980070085274 0.000308162264619519 0.000564114063489418 0.0010494729010647 0.000593820454445666 0.00190105598058666 0.00257554177657158 0.00283223231801766 0.00398764736086482
0.00156792159715427 2.96218778145498e-06 2.09949504342529e-09 5.48763696710684e-13 5.88893600443311e-11 0.000119896406943599 0.000326781681412318 0.000370325785729015 0.000252129150710587 0.000966071969995865 0.000749034559040461 0.00134413454893128 0.0025410663880939 0.00255539500580688 0.00445013900687953
0.00157406055389965 2.98026162106821e-06 2.11339610047741e-09 5.54084307053696e-13 5.51654068585594e-11 0.000138859565459833 -6.50840660037865e-05 0.000167270593535931 0.000530412725568261 0.000963534604820458 0.00108621886481304 0.00201057687162961 0.00228244656039981 0.00377631450291623 0.00404365920889574
0.00157063832109149 2.97535494067101e-06 2.099252477814e-09 5.40308567396541e-13 5.61239891598394e-11 0.000176965972267888 0.000252837536826275 0.000458384699608781 0.000418008745433948 0.000890047600461431 0.00127307025641603 0.00170196217566954 0.00216995966617756 0.00298943025216467 0.00437878409217446
0.00157193086802205 2.97767498543503e-06 2.0943774927018e-09 5.41402339815916e-13 5.87653462907295e-11 0.000109041437367977 0.000371418878347455 0.000367165732824001 0.000407765651931491 0.000754882756054133 0.00102765038921836 0.00161534725150808 0.00196399531752463 0.002698551040534 0.00430999435498072
0.00157508863965212 2.97568524135098e-06 2.09191013124376e-09 5.20887988990425e-13 5.93678451911432e-11 0.000180553012681823 8.8721700627874e-05 0.0004924893771358 0.000493327953281197 0.00108674880232252 0.00142935523085576 0.00155843196967805 0.00159582354930496 0.00314149852280702 0.00440390469037389
0.00156896032951892 2.9727862860193e-06 2.07732533369043e-09 5.06310653512485e-13 5.84827406934313e-11 0.000191744906679497 0.000162503285526467 0.000225485269730158 0.000543971133546017 0.000757323643282227 0.000869668509588643 0.00152707135692057 0.00212616209462051 0.00312646801131937 0.00397072665651002
0.00156858322143419 2.98932013768404e-06 2.07457710410641e-09 5.1036231596479e-13 6.19938971163906e-11 0.000101642718778411 0.000117114731144101 0.00050145190847963 0.000754547405094571 0.000555662750913628 0.0012572577714034 0.00167541817431705 0.00240630571682619 0.0034452362533017 0.00403440142738475
0.00157026114780787 2.97666774037438e-06 2.0630883719052e-09 5.09033289427576e-13 5.65371635090583e-11 0.00017371712444529 0.000250472085264804 7.67206602381126e-05 0.000730685202274284 0.000891733358243424 0.00143415890112186 0.00197644859006588 0.00295605042264819 0.00311569944188745 0.00410075689237451
0.00157662449372625 2.97278049974922e-06 2.05350272319001e-09 5.04577758903689e-13 5.65618969277861e-11 9.14751927595137e-05 2.54448912991119e-05 0.000302134540521378 0.000579001836709637 0.000832891818948594 0.000333126561279713 0.002181830119398 0.0021692497897111 0.00321048444444409 0.00363938230499241
0.00157950479585679 2.97773792233712e-06 2.06312053775637e-09 5.17800773848041e-13 5.75013619719582e-11 0.000148030456938847 0.000112135356203088 0.000390701094131458 0.000609121665380737 0.00077962389046277 0.0012952357209779 0.00142594433967423 0.00244732984148034 0.00296283037479753 0.00389855272836179
0.0015785087530297 2.973714907127e-06 2.06872931784858e-09 5.29965753656978e-13 5.76469790970546e-11 0.00015881019787219 0.000231871777119169 0.000278210632464449 0.000543951303477117 0.000780363904020427 0.00111575587640925 0.00157176031073418 0.00260208627635081 0.00346808969354667 0.00439014865451781
0.00157679737686659 2.96570749101988e-06 2.07599804137792e-09 5.44450938658174e-13 5.77550991964913e-11 0.000111615322962923 -9.57818210078991e-05 0.000339366338912356 0.000755297535530688 0.000493172973437309 0.000742467846820336 0.00153528812220192 0.00172223048933729 0.00279258616046275 0.00348790636112734
0.00158059952611819 2.96492794516787e-06 2.09749832702235e-09 5.46398716624657e-13 5.65859820778658e-11 0.00013278822610996 0.000157567947699695 0.000284485482019929 0.000655831155139593 0.00116956052500407 0.00108834755352361 0.00197702103387535 0.00256616997680743 0.00308586056889607 0.00397314518089845
0.00157297142039776 2.9736783149901e-06 2.09370482966095e-09 5.5075415982865e-13 5.71441843176173e-11 -1.11153257990853e-06 -6.37978254230958e-05 0.000330792890394367 0.000436450105888946 0.000916016675692082 0.00103212549132381 0.00219621736909576 0.00204063198467891 0.00333776433982375 0.00393381502737304
0.00158314833451184 2.98246188074562e-06 2.10559109064734e-09 5.57703861896864e-13 5.54365380457691e-11 0.000189321650008479 0.000137363690141494 0.000293002279804007 0.000636490460993673 0.000915709271003652 0.00147693783559307 0.00171284853682124 0.00279841798061043 0.0030409677621733 0.00441420403790224
0.00157923490081868 2.96930430183986e-06 2.09824570816643e-09 5.66019660517191e-13 5.56462953682137e-11 4.56712851142744e-05 0.000116753846837268 0.000275243500008251 0.000239433798305652 0.000601907846128653 0.00152600668520747 0.00202467035741953 0.0027176237204225 0.00237589637707689 0.00375497525528008
0.00157291247943913 2.96787938456686e-06 2.09797076682518e-09 5.62550078045997e-13 5.68250414093857e-11 0.000138860742066417 0.000285544846482651 0.000395891502151346 0.000264876637155573 0.000763501739902114 0.00119095689593569 0.00156494552229666 0.00220562332286181 0.00313038503339908 0.00440161867454058
0.00156344478515443 2.95945010212517e-06 2.1045615073539e-09 5.57796947995769e-13 5.7596552526198e-11 0.000168094259905709 0.000373677841408964 0.000192954624118673 0.000420665591935039 0.000844392373039564 0.0014040140444729 0.00142161581323527 0.00274197096389091 0.00348721869519465 0.00434858841082716
0.00155915721910372 2.95955988009669e-06 2.11826690157592e-09 5.64559850899192e-13 5.74882481530634e-11 0.000162192531124813 0.000335303276049381 0.000292096618336454 0.000587489856641128 0.00113318245152633 0.0010628377013864 0.00164770226405987 0.0024833575792543 0.00264311806274776 0.00432747014720266
0.00156990056545326 2.97288878573931e-06 2.11937280211253e-09 5.5637029127286e-13 5.41778015077506e-11 0.00010438361257349 0.000166624818283243 0.000616388465160945 0.000411571085917265 0.00095086520568055 0.00143952254692914 0.00161073359752392 0.00219737860716289 0.00344103784981387 0.00400129456582931
0.00155836704654733 2.98080357974672e-06 2.14142438315849e-09 5.56382875538535e-13 5.51904613263161e-11 0.000201941392325145 0.000348905412021398 0.000130493005627257 0.00040297947164951 0.000836487712043139 0.0016305554436033 0.00182860438659576 0.0020093203445598 0.00309520514718794 0.00349769647750154
0.00156372362825868 2.99524873028797e-06 2.1400710448104e-09 5.55930854221768e-13 5.53701873217383e-11 0.000160291469565082 0.000112480035583062 0.000344971594938642 0.00057114778835607 0.000922814920379159 0.0015143208903359 0.00146663541247515 0.00205441494848449 0.00346971671559507 0.00419554734967941
